country,year,age,sex,suicides/100k pop
Slovakia,2012,25-34 years,male,16.28
Slovakia,2012,15-24 years,male,11.2
Slovakia,2012,55-74 years,female,5.02
Slovakia,2012,35-54 years,female,3.89
Slovakia,2012,75+ years,female,1.52
Slovakia,2012,25-34 years,female,1.16
Slovakia,2012,15-24 years,female,0.86
Slovakia,2012,5-14 years,male,0.72
Slovakia,2012,5-14 years,female,0.0
Slovakia,2013,75+ years,male,39.98
Slovakia,2013,55-74 years,male,32.55
Slovakia,2013,35-54 years,male,26.08
Slovakia,2013,25-34 years,male,17.45
Slovakia,2013,15-24 years,male,10.99
Slovakia,2013,55-74 years,female,4.28
Slovakia,2013,35-54 years,female,4.13
Slovakia,2013,75+ years,female,3.5
Slovakia,2013,15-24 years,female,2.95
Slovakia,2013,25-34 years,female,1.64
Slovakia,2013,5-14 years,male,0.36
Slovakia,2013,5-14 years,female,0.0
Slovakia,2014,75+ years,male,41.34
Slovakia,2014,55-74 years,male,30.47
Slovakia,2014,35-54 years,male,22.18
Slovakia,2014,25-34 years,male,13.65
Slovakia,2014,15-24 years,male,8.75
Slovakia,2014,55-74 years,female,5.29
Slovakia,2014,75+ years,female,3.44
Slovakia,2014,25-34 years,female,3.1
Slovakia,2014,35-54 years,female,3.07
Slovakia,2014,15-24 years,female,1.53
Slovakia,2014,5-14 years,female,0.0
Slovakia,2014,5-14 years,male,0.0
Slovenia,1995,75+ years,male,104.65
Slovenia,1995,55-74 years,male,76.23
Slovenia,1995,35-54 years,male,60.46
Slovenia,1995,25-34 years,male,36.46
Slovenia,1995,15-24 years,male,33.71
Slovenia,1995,75+ years,female,27.3
Slovenia,1995,55-74 years,female,21.79
Slovenia,1995,35-54 years,female,15.31
Slovenia,1995,25-34 years,female,10.72
Slovenia,1995,15-24 years,female,4.16
Slovenia,1995,5-14 years,male,2.28
Slovenia,1995,5-14 years,female,0.8
Slovenia,1996,75+ years,male,114.94
Slovenia,1996,55-74 years,male,92.83
Slovenia,1996,35-54 years,male,61.27
Slovenia,1996,25-34 years,male,44.77
Slovenia,1996,75+ years,female,26.76
Slovenia,1996,55-74 years,female,23.57
Slovenia,1996,15-24 years,male,21.58
Slovenia,1996,35-54 years,female,19.37
Slovenia,1996,25-34 years,female,6.69
Slovenia,1996,15-24 years,female,6.21
Slovenia,1996,5-14 years,female,1.6
Slovenia,1996,5-14 years,male,1.52
Slovenia,1997,75+ years,male,115.67
Slovenia,1997,55-74 years,male,81.08
Slovenia,1997,35-54 years,male,66.09
Slovenia,1997,25-34 years,male,47.29
Slovenia,1997,15-24 years,male,26.4
Slovenia,1997,75+ years,female,25.64
Slovenia,1997,35-54 years,female,18.95
Slovenia,1997,55-74 years,female,16.12
Slovenia,1997,25-34 years,female,6.15
Slovenia,1997,15-24 years,female,3.47
Slovenia,1997,5-14 years,male,2.4
Slovenia,1997,5-14 years,female,0.84
Slovenia,1998,75+ years,male,104.32
Slovenia,1998,55-74 years,male,78.7
Slovenia,1998,35-54 years,male,68.7
Slovenia,1998,15-24 years,male,39.31
Slovenia,1998,25-34 years,male,33.82
Slovenia,1998,75+ years,female,29.1
Slovenia,1998,55-74 years,female,19.31
Slovenia,1998,35-54 years,female,14.65
Slovenia,1998,25-34 years,female,12.43
Slovenia,1998,15-24 years,female,9.09
Slovenia,1998,5-14 years,male,3.3
Slovenia,1998,5-14 years,female,0.87
Slovenia,1999,75+ years,male,107.64
Slovenia,1999,55-74 years,male,76.62
Slovenia,1999,35-54 years,male,62.73
Slovenia,1999,25-34 years,male,44.2
Slovenia,1999,55-74 years,female,24.75
Slovenia,1999,15-24 years,male,23.46
Slovenia,1999,75+ years,female,18.95
Slovenia,1999,35-54 years,female,16.94
Slovenia,1999,25-34 years,female,7.63
Slovenia,1999,15-24 years,female,7.04
Slovenia,1999,5-14 years,male,3.4
Slovenia,1999,5-14 years,female,0.0
Slovenia,2000,75+ years,male,120.97
Slovenia,2000,55-74 years,male,73.53
Slovenia,2000,35-54 years,male,60.46
Slovenia,2000,25-34 years,male,36.65
Slovenia,2000,55-74 years,female,29.6
Slovenia,2000,75+ years,female,26.52
Slovenia,2000,15-24 years,male,22.33
Slovenia,2000,35-54 years,female,16.28
Slovenia,2000,15-24 years,female,9.22
Slovenia,2000,25-34 years,female,7.69
Slovenia,2000,5-14 years,male,0.87
Slovenia,2000,5-14 years,female,0.0
Slovenia,2001,75+ years,male,144.71
Slovenia,2001,55-74 years,male,76.77
Slovenia,2001,35-54 years,male,56.76
Slovenia,2001,25-34 years,male,43.33
Slovenia,2001,75+ years,female,30.43
Slovenia,2001,15-24 years,male,24.5
Slovenia,2001,55-74 years,female,20.29
Slovenia,2001,35-54 years,female,13.43
Slovenia,2001,15-24 years,female,7.21
Slovenia,2001,25-34 years,female,4.19
Slovenia,2001,5-14 years,male,1.78
Slovenia,2001,5-14 years,female,0.0
Slovenia,2002,75+ years,male,106.71
Slovenia,2002,55-74 years,male,76.29
Slovenia,2002,35-54 years,male,60.74
Slovenia,2002,25-34 years,male,30.63
Slovenia,2002,75+ years,female,23.97
Slovenia,2002,15-24 years,male,17.28
Slovenia,2002,55-74 years,female,15.95
Slovenia,2002,35-54 years,female,13.98
Slovenia,2002,25-34 years,female,5.6
Slovenia,2002,15-24 years,female,2.19
Slovenia,2002,5-14 years,female,0.96
Slovenia,2002,5-14 years,male,0.0
Slovenia,2003,75+ years,male,115.14
Slovenia,2003,55-74 years,male,73.83
Slovenia,2003,35-54 years,male,58.33
Slovenia,2003,25-34 years,male,30.43
Slovenia,2003,75+ years,female,27.94
Slovenia,2003,15-24 years,male,24.5
Slovenia,2003,55-74 years,female,21.96
Slovenia,2003,35-54 years,female,11.91
Slovenia,2003,15-24 years,female,6.66
Slovenia,2003,25-34 years,female,4.91
Slovenia,2003,5-14 years,male,0.95
Slovenia,2003,5-14 years,female,0.0
Slovenia,2004,55-74 years,male,64.36
Slovenia,2004,75+ years,male,51.64
Slovenia,2004,35-54 years,male,51.38
Slovenia,2004,75+ years,female,26.85
Slovenia,2004,25-34 years,male,24.94
Slovenia,2004,55-74 years,female,23.2
Slovenia,2004,15-24 years,male,21.55
Slovenia,2004,35-54 years,female,15.19
Slovenia,2004,15-24 years,female,9.08
Slovenia,2004,25-34 years,female,6.28
Slovenia,2004,5-14 years,female,2.06
Slovenia,2004,5-14 years,male,1.95
Slovenia,2005,75+ years,male,110.13
Slovenia,2005,55-74 years,male,56.96
Slovenia,2005,35-54 years,male,48.3
Slovenia,2005,25-34 years,male,38.22
Slovenia,2005,15-24 years,male,21.33
Slovenia,2005,75+ years,female,20.28
Slovenia,2005,55-74 years,female,20.18
Slovenia,2005,35-54 years,female,12.24
Slovenia,2005,25-34 years,female,4.84
Slovenia,2005,15-24 years,female,3.88
Slovenia,2005,5-14 years,female,1.05
Slovenia,2005,5-14 years,male,0.0
Slovenia,2006,75+ years,male,114.86
Slovenia,2006,55-74 years,male,72.83
Slovenia,2006,35-54 years,male,50.68
Slovenia,2006,25-34 years,male,28.66
Slovenia,2006,75+ years,female,22.71
Slovenia,2006,55-74 years,female,20.39
Slovenia,2006,15-24 years,male,15.73
Slovenia,2006,35-54 years,female,10.96
Slovenia,2006,15-24 years,female,5.57
Slovenia,2006,25-34 years,female,5.48
Slovenia,2006,5-14 years,female,0.0
Slovenia,2006,5-14 years,male,0.0
Slovenia,2007,75+ years,male,101.72
Slovenia,2007,55-74 years,male,56.01
Slovenia,2007,35-54 years,male,38.3
Slovenia,2007,25-34 years,male,26.31
Slovenia,2007,75+ years,female,21.91
Slovenia,2007,55-74 years,female,13.87
Slovenia,2007,15-24 years,male,11.46
Slovenia,2007,35-54 years,female,10.65
Slovenia,2007,15-24 years,female,5.75
Slovenia,2007,25-34 years,female,5.47
Slovenia,2007,5-14 years,female,0.0
Slovenia,2007,5-14 years,male,0.0
Slovenia,2008,75+ years,male,88.08
Slovenia,2008,55-74 years,male,46.54
Slovenia,2008,35-54 years,male,38.86
Slovenia,2008,15-24 years,male,21.37
Slovenia,2008,25-34 years,male,21.32
Slovenia,2008,75+ years,female,17.14
Slovenia,2008,55-74 years,female,14.11
Slovenia,2008,35-54 years,female,8.35
Slovenia,2008,25-34 years,female,4.79
Slovenia,2008,15-24 years,female,2.53
Slovenia,2008,5-14 years,female,0.0
Slovenia,2008,5-14 years,male,0.0
Slovenia,2009,75+ years,male,78.15
Slovenia,2009,55-74 years,male,55.25
Slovenia,2009,35-54 years,male,42.3
Slovenia,2009,25-34 years,male,26.5
Slovenia,2009,75+ years,female,20.65
Slovenia,2009,55-74 years,female,16.51
Slovenia,2009,15-24 years,male,14.34
Slovenia,2009,35-54 years,female,11.04
Slovenia,2009,15-24 years,female,2.6
Slovenia,2009,25-34 years,female,1.37
Slovenia,2009,5-14 years,female,0.0
Slovenia,2009,5-14 years,male,0.0
Slovenia,2010,75+ years,male,96.29
Slovenia,2010,55-74 years,male,49.14
Slovenia,2010,35-54 years,male,38.39
Slovenia,2010,15-24 years,male,20.64
Slovenia,2010,25-34 years,male,19.88
Slovenia,2010,55-74 years,female,14.94
Slovenia,2010,75+ years,female,11.49
Slovenia,2010,35-54 years,female,8.39
Slovenia,2010,25-34 years,female,3.44
Slovenia,2010,5-14 years,male,2.1
Slovenia,2010,15-24 years,female,0.89
Slovenia,2010,5-14 years,female,0.0
Slovenia,2011,75+ years,male,105.15
Slovenia,2011,55-74 years,male,59.21
Slovenia,2011,35-54 years,male,35.66
Slovenia,2011,75+ years,female,18.76
Slovenia,2011,15-24 years,male,17.94
Slovenia,2011,25-34 years,male,16.48
Slovenia,2011,55-74 years,female,12.57
Slovenia,2011,35-54 years,female,10.08
Slovenia,2011,25-34 years,female,4.9
Slovenia,2011,15-24 years,female,0.91
Slovenia,2011,5-14 years,female,0.0
Slovenia,2011,5-14 years,male,0.0
Slovenia,2012,75+ years,male,107.95
Slovenia,2012,55-74 years,male,51.77
Slovenia,2012,35-54 years,male,42.77
Slovenia,2012,25-34 years,male,18.03
Slovenia,2012,15-24 years,male,17.66
Slovenia,2012,55-74 years,female,15.68
Slovenia,2012,75+ years,female,11.06
Slovenia,2012,35-54 years,female,6.4
Slovenia,2012,25-34 years,female,6.37
Slovenia,2012,5-14 years,female,1.11
Slovenia,2012,15-24 years,female,0.94
Slovenia,2012,5-14 years,male,0.0
Slovenia,2013,75+ years,male,98.96
Slovenia,2013,55-74 years,male,52.19
Slovenia,2013,35-54 years,male,38.84
Slovenia,2013,25-34 years,male,23.5
Slovenia,2013,15-24 years,male,21.11
Slovenia,2013,75+ years,female,18.17
Slovenia,2013,55-74 years,female,15.46
Slovenia,2013,35-54 years,female,6.08
Slovenia,2013,25-34 years,female,5.73
Slovenia,2013,15-24 years,female,1.95
Slovenia,2013,5-14 years,male,1.03
Slovenia,2013,5-14 years,female,0.0
Slovenia,2014,75+ years,male,85.21
Slovenia,2014,55-74 years,male,46.55
Slovenia,2014,35-54 years,male,36.22
Slovenia,2014,25-34 years,male,22.1
Slovenia,2014,15-24 years,male,15.15
Slovenia,2014,75+ years,female,13.39
Slovenia,2014,55-74 years,female,8.43
Slovenia,2014,35-54 years,female,7.1
Slovenia,2014,15-24 years,female,3.01
Slovenia,2014,25-34 years,female,2.2
Slovenia,2014,5-14 years,male,1.01
Slovenia,2014,5-14 years,female,0.0
Slovenia,2015,75+ years,male,99.45
Slovenia,2015,55-74 years,male,50.02
Slovenia,2015,35-54 years,male,33.62
Slovenia,2015,25-34 years,male,20.04
Slovenia,2015,75+ years,female,16.67
Slovenia,2015,55-74 years,female,15.86
Slovenia,2015,15-24 years,male,13.55
Slovenia,2015,35-54 years,female,7.78
Slovenia,2015,25-34 years,female,3.76
Slovenia,2015,15-24 years,female,3.07
Slovenia,2015,5-14 years,male,0.99
Slovenia,2015,5-14 years,female,0.0
South Africa,1996,75+ years,male,3.59
South Africa,1996,25-34 years,male,0.97
South Africa,1996,35-54 years,male,0.89
South Africa,1996,55-74 years,male,0.67
South Africa,1996,15-24 years,male,0.62
South Africa,1996,55-74 years,female,0.45
South Africa,1996,75+ years,female,0.31
South Africa,1996,15-24 years,female,0.27
South Africa,1996,35-54 years,female,0.19
South Africa,1996,5-14 years,male,0.04
South Africa,1996,25-34 years,female,0.03
South Africa,1996,5-14 years,female,0.0
South Africa,1997,75+ years,female,1.2
South Africa,1997,55-74 years,male,1.04
South Africa,1997,25-34 years,male,0.59
South Africa,1997,75+ years,male,0.57
South Africa,1997,15-24 years,male,0.54
South Africa,1997,35-54 years,male,0.51
South Africa,1997,35-54 years,female,0.16
South Africa,1997,25-34 years,female,0.14
South Africa,1997,55-74 years,female,0.11
South Africa,1997,15-24 years,female,0.09
South Africa,1997,5-14 years,female,0.0
South Africa,1997,5-14 years,male,0.0
South Africa,1998,75+ years,male,2.21
South Africa,1998,25-34 years,male,1.18
South Africa,1998,35-54 years,male,0.99
South Africa,1998,15-24 years,male,0.77
South Africa,1998,55-74 years,male,0.77
South Africa,1998,75+ years,female,0.58
South Africa,1998,15-24 years,female,0.37
South Africa,1998,55-74 years,female,0.37
South Africa,1998,35-54 years,female,0.22
South Africa,1998,25-34 years,female,0.14
South Africa,1998,5-14 years,male,0.06
South Africa,1998,5-14 years,female,0.04
South Africa,1999,75+ years,male,2.71
South Africa,1999,25-34 years,male,1.79
South Africa,1999,35-54 years,male,1.63
South Africa,1999,15-24 years,male,1.25
South Africa,1999,55-74 years,male,1.06
South Africa,1999,75+ years,female,0.85
South Africa,1999,25-34 years,female,0.57
South Africa,1999,35-54 years,female,0.41
South Africa,1999,55-74 years,female,0.26
South Africa,1999,15-24 years,female,0.22
South Africa,1999,5-14 years,male,0.08
South Africa,1999,5-14 years,female,0.04
South Africa,2000,75+ years,male,2.15
South Africa,2000,35-54 years,male,1.76
South Africa,2000,25-34 years,male,1.53
South Africa,2000,55-74 years,male,1.46
South Africa,2000,15-24 years,male,0.87
South Africa,2000,25-34 years,female,0.43
South Africa,2000,15-24 years,female,0.38
South Africa,2000,35-54 years,female,0.37
South Africa,2000,75+ years,female,0.27
South Africa,2000,55-74 years,female,0.2
South Africa,2000,5-14 years,male,0.1
South Africa,2000,5-14 years,female,0.02
South Africa,2001,75+ years,male,3.05
South Africa,2001,25-34 years,male,2.72
South Africa,2001,35-54 years,male,2.16
South Africa,2001,15-24 years,male,1.79
South Africa,2001,55-74 years,male,0.9
South Africa,2001,15-24 years,female,0.56
South Africa,2001,35-54 years,female,0.43
South Africa,2001,25-34 years,female,0.39
South Africa,2001,55-74 years,female,0.29
South Africa,2001,5-14 years,male,0.08
South Africa,2001,5-14 years,female,0.06
South Africa,2001,75+ years,female,0.0
South Africa,2002,35-54 years,male,1.44
South Africa,2002,25-34 years,male,1.2
South Africa,2002,15-24 years,male,1.12
South Africa,2002,75+ years,male,0.97
South Africa,2002,55-74 years,male,0.82
South Africa,2002,15-24 years,female,0.54
South Africa,2002,75+ years,female,0.25
South Africa,2002,55-74 years,female,0.19
South Africa,2002,35-54 years,female,0.18
South Africa,2002,25-34 years,female,0.15
South Africa,2002,5-14 years,male,0.1
South Africa,2002,5-14 years,female,0.02
South Africa,2003,75+ years,male,1.89
South Africa,2003,25-34 years,male,1.56
South Africa,2003,35-54 years,male,1.22
South Africa,2003,75+ years,female,1.21
South Africa,2003,15-24 years,male,1.01
South Africa,2003,55-74 years,male,0.92
South Africa,2003,15-24 years,female,0.43
South Africa,2003,35-54 years,female,0.33
South Africa,2003,25-34 years,female,0.3
South Africa,2003,55-74 years,female,0.23
South Africa,2003,5-14 years,male,0.08
South Africa,2003,5-14 years,female,0.06
South Africa,2004,75+ years,male,2.78
South Africa,2004,25-34 years,male,2.24
South Africa,2004,35-54 years,male,1.81
South Africa,2004,55-74 years,male,1.75
South Africa,2004,15-24 years,male,1.41
South Africa,2004,15-24 years,female,0.58
South Africa,2004,35-54 years,female,0.51
South Africa,2004,25-34 years,female,0.5
South Africa,2004,75+ years,female,0.47
South Africa,2004,55-74 years,female,0.36
South Africa,2004,5-14 years,male,0.16
South Africa,2004,5-14 years,female,0.06
South Africa,2005,75+ years,male,3.22
South Africa,2005,25-34 years,male,2.99
South Africa,2005,35-54 years,male,2.29
South Africa,2005,15-24 years,male,1.65
South Africa,2005,55-74 years,male,1.43
South Africa,2005,75+ years,female,1.37
South Africa,2005,15-24 years,female,0.74
South Africa,2005,55-74 years,female,0.57
South Africa,2005,35-54 years,female,0.45
South Africa,2005,25-34 years,female,0.42
South Africa,2005,5-14 years,female,0.08
South Africa,2005,5-14 years,male,0.08
South Africa,2006,75+ years,male,4.79
South Africa,2006,25-34 years,male,3.5
South Africa,2006,35-54 years,male,2.25
South Africa,2006,55-74 years,male,2.1
South Africa,2006,15-24 years,male,1.91
South Africa,2006,75+ years,female,1.1
South Africa,2006,25-34 years,female,0.58
South Africa,2006,15-24 years,female,0.57
South Africa,2006,35-54 years,female,0.42
South Africa,2006,55-74 years,female,0.38
South Africa,2006,5-14 years,male,0.18
South Africa,2006,5-14 years,female,0.14
South Africa,2007,25-34 years,male,2.01
South Africa,2007,35-54 years,male,1.98
South Africa,2007,15-24 years,male,1.79
South Africa,2007,75+ years,female,1.48
South Africa,2007,55-74 years,male,1.31
South Africa,2007,75+ years,male,1.25
South Africa,2007,15-24 years,female,0.75
South Africa,2007,35-54 years,female,0.5
South Africa,2007,55-74 years,female,0.46
South Africa,2007,25-34 years,female,0.43
South Africa,2007,5-14 years,male,0.12
South Africa,2007,5-14 years,female,0.04
South Africa,2008,75+ years,male,3.31
South Africa,2008,25-34 years,male,2.61
South Africa,2008,35-54 years,male,2.44
South Africa,2008,15-24 years,male,1.85
South Africa,2008,55-74 years,male,1.37
South Africa,2008,15-24 years,female,0.7
South Africa,2008,35-54 years,female,0.5
South Africa,2008,25-34 years,female,0.47
South Africa,2008,75+ years,female,0.43
South Africa,2008,55-74 years,female,0.32
South Africa,2008,5-14 years,female,0.08
South Africa,2008,5-14 years,male,0.06
South Africa,2009,25-34 years,male,1.78
South Africa,2009,55-74 years,male,1.69
South Africa,2009,75+ years,male,1.6
South Africa,2009,35-54 years,male,1.51
South Africa,2009,15-24 years,male,1.49
South Africa,2009,15-24 years,female,0.71
South Africa,2009,75+ years,female,0.6
South Africa,2009,35-54 years,female,0.44
South Africa,2009,25-34 years,female,0.42
South Africa,2009,55-74 years,female,0.31
South Africa,2009,5-14 years,male,0.12
South Africa,2009,5-14 years,female,0.04
South Africa,2010,75+ years,male,3.6
South Africa,2010,25-34 years,male,2.31
South Africa,2010,55-74 years,male,1.69
South Africa,2010,35-54 years,male,1.59
South Africa,2010,15-24 years,male,1.08
South Africa,2010,75+ years,female,0.77
South Africa,2010,15-24 years,female,0.63
South Africa,2010,35-54 years,female,0.48
South Africa,2010,25-34 years,female,0.45
South Africa,2010,55-74 years,female,0.3
South Africa,2010,5-14 years,male,0.15
South Africa,2010,5-14 years,female,0.04
South Africa,2011,25-34 years,male,1.88
South Africa,2011,35-54 years,male,1.59
South Africa,2011,15-24 years,male,1.49
South Africa,2011,55-74 years,male,1.31
South Africa,2011,75+ years,male,0.76
South Africa,2011,75+ years,female,0.74
South Africa,2011,15-24 years,female,0.67
South Africa,2011,25-34 years,female,0.33
South Africa,2011,55-74 years,female,0.26
South Africa,2011,35-54 years,female,0.22
South Africa,2011,5-14 years,female,0.04
South Africa,2011,5-14 years,male,0.02
South Africa,2012,75+ years,male,2.94
South Africa,2012,25-34 years,male,2.69
South Africa,2012,15-24 years,male,2.07
South Africa,2012,55-74 years,male,1.59
South Africa,2012,35-54 years,male,1.57
South Africa,2012,15-24 years,female,0.94
South Africa,2012,55-74 years,female,0.46
South Africa,2012,35-54 years,female,0.43
South Africa,2012,25-34 years,female,0.42
South Africa,2012,75+ years,female,0.18
South Africa,2012,5-14 years,female,0.14
South Africa,2012,5-14 years,male,0.13
South Africa,2013,25-34 years,male,3.38
South Africa,2013,15-24 years,male,2.3
South Africa,2013,35-54 years,male,2.22
South Africa,2013,55-74 years,male,1.94
South Africa,2013,75+ years,male,1.79
South Africa,2013,75+ years,female,0.69
South Africa,2013,25-34 years,female,0.69
South Africa,2013,15-24 years,female,0.63
South Africa,2013,55-74 years,female,0.51
South Africa,2013,35-54 years,female,0.47
