data_id,country,year,sex,age,suicides_no,population,suicides/100k pop,generation,gdp_for_year,gdp_per_capita
3693,Belgium,2006,male,75+ years,142,319905,44.39,Silent,"4,09,81,31,97,842",41135.0
9345,France,2006,female,35-54 years,1130,8713240,12.97,Boomers,"23,18,59,36,51,988",40097.0
3698,Belgium,2006,female,35-54 years,229,1532206,14.95,Boomers,"4,09,81,31,97,842",41135.0
9346,France,2006,male,15-24 years,398,4014107,9.92,Millenials,"23,18,59,36,51,988",40097.0
9348,France,2006,female,15-24 years,124,3915675,3.17,Millenials,"23,18,59,36,51,988",40097.0
9349,France,2006,male,5-14 years,22,3850817,0.57,Millenials,"23,18,59,36,51,988",40097.0
13622,Japan,2006,male,15-24 years,1257,6916000,18.18,Millenials,"45,30,37,72,24,970",37534.0
13621,Japan,2006,female,75+ years,1639,7608000,21.54,Silent,"45,30,37,72,24,970",37534.0
25955,Turkmenistan,2006,female,35-54 years,23,553688,4.15,Boomers,"10,27,75,98,152",2397.0
13620,Japan,2006,male,25-34 years,2667,8758000,30.45,Generation X,"45,30,37,72,24,970",37534.0
9350,France,2006,female,5-14 years,8,3665776,0.22,Millenials,"23,18,59,36,51,988",40097.0
25954,Turkmenistan,2006,female,15-24 years,62,514281,12.06,Millenials,"10,27,75,98,152",2397.0
25953,Turkmenistan,2006,male,55-74 years,28,152468,18.36,Silent,"10,27,75,98,152",2397.0
25952,Turkmenistan,2006,male,75+ years,5,26310,19.0,Silent,"10,27,75,98,152",2397.0
17706,New Zealand,2006,female,25-34 years,28,283300,9.88,Generation X,"1,11,60,88,45,081",28628.0
17705,New Zealand,2006,male,75+ years,14,95930,14.59,Silent,"1,11,60,88,45,081",28628.0
9347,France,2006,female,25-34 years,255,3997748,6.38,Generation X,"23,18,59,36,51,988",40097.0
3697,Belgium,2006,female,55-74 years,167,1113517,15.0,Silent,"4,09,81,31,97,842",41135.0
1683,Australia,2007,male,15-24 years,234,1515524,15.44,Millenials,"8,51,96,27,85,585",43171.0
8684,Fiji,2007,female,15-24 years,1,75514,1.32,Millenials,"3,40,50,50,612",4570.0
9623,Georgia,2007,female,25-34 years,1,323950,0.31,Generation X,"10,17,28,69,680",2448.0
9622,Georgia,2007,female,35-54 years,7,651500,1.07,Boomers,"10,17,28,69,680",2448.0
8679,Fiji,2007,male,55-74 years,3,40558,7.4,Silent,"3,40,50,50,612",4570.0
8680,Fiji,2007,male,15-24 years,3,80074,3.75,Millenials,"3,40,50,50,612",4570.0
8681,Fiji,2007,female,25-34 years,2,64428,3.1,Generation X,"3,40,50,50,612",4570.0
8682,Fiji,2007,male,25-34 years,2,67634,2.96,Generation X,"3,40,50,50,612",4570.0
8683,Fiji,2007,male,35-54 years,2,103785,1.93,Boomers,"3,40,50,50,612",4570.0
19946,Puerto Rico,2007,male,25-34 years,52,263585,19.73,Generation X,"89,52,41,31,600",25625.0
19945,Puerto Rico,2007,male,35-54 years,96,448825,21.39,Boomers,"89,52,41,31,600",25625.0
1684,Australia,2007,female,35-54 years,219,3025248,7.24,Boomers,"8,51,96,27,85,585",43171.0
9624,Georgia,2007,female,15-24 years,1,359400,0.28,Millenials,"10,17,28,69,680",2448.0
16453,Mauritius,2007,female,25-34 years,7,103004,6.8,Generation X,"8,15,01,38,757",7179.0
18128,Norway,2007,female,25-34 years,21,305124,6.88,Generation X,"4,01,08,26,21,083",90797.0
16455,Mauritius,2007,female,55-74 years,2,82534,2.42,Silent,"8,15,01,38,757",7179.0
18127,Norway,2007,female,55-74 years,39,452989,8.61,Silent,"4,01,08,26,21,083",90797.0
18126,Norway,2007,female,35-54 years,62,656105,9.45,Boomers,"4,01,08,26,21,083",90797.0
18125,Norway,2007,male,15-24 years,45,303717,14.82,Millenials,"4,01,08,26,21,083",90797.0
18124,Norway,2007,male,55-74 years,71,443643,16.0,Silent,"4,01,08,26,21,083",90797.0
18123,Norway,2007,male,35-54 years,127,682978,18.6,Boomers,"4,01,08,26,21,083",90797.0
18122,Norway,2007,male,25-34 years,60,312302,19.21,Generation X,"4,01,08,26,21,083",90797.0
18121,Norway,2007,male,75+ years,31,135701,22.84,Silent,"4,01,08,26,21,083",90797.0
4809,Bulgaria,2007,male,75+ years,151,215225,70.16,Silent,"44,41,14,76,557",6073.0
4810,Bulgaria,2007,male,55-74 years,238,804233,29.59,Silent,"44,41,14,76,557",6073.0
4811,Bulgaria,2007,female,75+ years,70,344739,20.31,Silent,"44,41,14,76,557",6073.0
18131,Norway,2007,male,5-14 years,2,315302,0.63,Generation Z,"4,01,08,26,21,083",90797.0
18130,Norway,2007,female,15-24 years,14,289740,4.83,Millenials,"4,01,08,26,21,083",90797.0
4812,Bulgaria,2007,male,35-54 years,180,1061001,16.97,Boomers,"44,41,14,76,557",6073.0
4813,Bulgaria,2007,male,25-34 years,55,583293,9.43,Generation X,"44,41,14,76,557",6073.0
4814,Bulgaria,2007,female,55-74 years,82,981661,8.35,Silent,"44,41,14,76,557",6073.0
4815,Bulgaria,2007,male,15-24 years,39,518624,7.52,Millenials,"44,41,14,76,557",6073.0
4816,Bulgaria,2007,female,35-54 years,58,1072051,5.41,Boomers,"44,41,14,76,557",6073.0
4817,Bulgaria,2007,female,25-34 years,15,558209,2.69,Generation X,"44,41,14,76,557",6073.0
4818,Bulgaria,2007,female,15-24 years,9,493056,1.83,Millenials,"44,41,14,76,557",6073.0
4819,Bulgaria,2007,female,5-14 years,5,331138,1.51,Generation Z,"44,41,14,76,557",6073.0
16456,Mauritius,2007,female,5-14 years,1,96189,1.04,Generation Z,"8,15,01,38,757",7179.0
1682,Australia,2007,male,55-74 years,305,1877160,16.25,Silent,"8,51,96,27,85,585",43171.0
18129,Norway,2007,female,75+ years,13,220209,5.9,Silent,"4,01,08,26,21,083",90797.0
16454,Mauritius,2007,female,35-54 years,9,179726,5.01,Boomers,"8,15,01,38,757",7179.0
1685,Australia,2007,female,55-74 years,118,1911478,6.17,Silent,"8,51,96,27,85,585",43171.0
3713,Belgium,2007,female,25-34 years,40,681575,5.87,Generation X,"4,71,82,11,05,940",47040.0
1687,Australia,2007,female,15-24 years,66,1440419,4.58,Millenials,"8,51,96,27,85,585",43171.0
26751,United Kingdom,2007,male,5-14 years,10,3648686,0.27,Generation Z,"30,74,35,97,43,898",53576.0
26752,United Kingdom,2007,female,5-14 years,4,3479755,0.11,Generation Z,"30,74,35,97,43,898",53576.0
3360,Belarus,2007,male,25-34 years,405,723119,56.01,Generation X,"45,27,73,99,814",4898.0
3359,Belarus,2007,male,35-54 years,900,1399410,64.31,Boomers,"45,27,73,99,814",4898.0
3358,Belarus,2007,male,55-74 years,506,710519,71.22,Silent,"45,27,73,99,814",4898.0
15189,Lithuania,2007,male,55-74 years,220,267333,82.29,Silent,"39,73,81,80,077",12869.0
15190,Lithuania,2007,male,75+ years,51,67551,75.5,Silent,"39,73,81,80,077",12869.0
15191,Lithuania,2007,male,35-54 years,326,447405,72.86,Boomers,"39,73,81,80,077",12869.0
15192,Lithuania,2007,male,25-34 years,146,210164,69.47,Generation X,"39,73,81,80,077",12869.0
15193,Lithuania,2007,male,15-24 years,101,243589,41.46,Millenials,"39,73,81,80,077",12869.0
15194,Lithuania,2007,female,75+ years,40,164150,24.37,Silent,"39,73,81,80,077",12869.0
15195,Lithuania,2007,female,35-54 years,60,485943,12.35,Boomers,"39,73,81,80,077",12869.0
15196,Lithuania,2007,female,55-74 years,46,387684,11.87,Silent,"39,73,81,80,077",12869.0
26750,United Kingdom,2007,female,15-24 years,70,3963103,1.77,Millenials,"30,74,35,97,43,898",53576.0
15197,Lithuania,2007,female,25-34 years,17,212154,8.01,Generation X,"39,73,81,80,077",12869.0
15199,Lithuania,2007,female,5-14 years,4,177982,2.25,Generation Z,"39,73,81,80,077",12869.0
15200,Lithuania,2007,male,5-14 years,4,187735,2.13,Generation Z,"39,73,81,80,077",12869.0
3357,Belarus,2007,male,75+ years,122,157647,77.39,Silent,"45,27,73,99,814",4898.0
13952,Kazakhstan,2007,female,5-14 years,30,1149826,2.61,Generation Z,"1,04,84,98,86,826",7423.0
13951,Kazakhstan,2007,male,5-14 years,89,1202402,7.4,Generation Z,"1,04,84,98,86,826",7423.0
13950,Kazakhstan,2007,female,55-74 years,88,1077829,8.16,Silent,"1,04,84,98,86,826",7423.0
13949,Kazakhstan,2007,female,35-54 years,210,2144647,9.79,Boomers,"1,04,84,98,86,826",7423.0
13948,Kazakhstan,2007,female,25-34 years,140,1219565,11.48,Generation X,"1,04,84,98,86,826",7423.0
13947,Kazakhstan,2007,female,15-24 years,203,1498711,13.54,Millenials,"1,04,84,98,86,826",7423.0
13946,Kazakhstan,2007,female,75+ years,50,281627,17.75,Silent,"1,04,84,98,86,826",7423.0
13945,Kazakhstan,2007,male,15-24 years,648,1542361,42.01,Millenials,"1,04,84,98,86,826",7423.0
13944,Kazakhstan,2007,male,55-74 years,412,747545,55.11,Silent,"1,04,84,98,86,826",7423.0
13943,Kazakhstan,2007,male,35-54 years,1275,1935835,65.86,Boomers,"1,04,84,98,86,826",7423.0
15198,Lithuania,2007,female,15-24 years,10,236177,4.23,Millenials,"39,73,81,80,077",12869.0
13942,Kazakhstan,2007,male,75+ years,77,116899,65.87,Silent,"1,04,84,98,86,826",7423.0
26749,United Kingdom,2007,female,75+ years,82,2886921,2.84,Silent,"30,74,35,97,43,898",53576.0
26747,United Kingdom,2007,female,55-74 years,230,6345128,3.62,Silent,"30,74,35,97,43,898",53576.0
19593,Portugal,2007,female,25-34 years,18,799081,2.25,Generation X,"2,40,16,93,36,162",24003.0
19594,Portugal,2007,female,15-24 years,11,600807,1.83,Millenials,"2,40,16,93,36,162",24003.0
19595,Portugal,2007,female,5-14 years,2,541722,0.37,Generation Z,"2,40,16,93,36,162",24003.0
24613,Sweden,2007,male,15-24 years,69,604397,11.42,Millenials,"4,87,81,63,28,342",56531.0
26436,United Arab Emirates,2007,female,35-54 years,3,365164,0.82,Boomers,"2,57,91,61,33,424",45285.0
26435,United Arab Emirates,2007,female,25-34 years,4,431502,0.93,Generation X,"2,57,91,61,33,424",45285.0
26434,United Arab Emirates,2007,female,15-24 years,4,350408,1.14,Millenials,"2,57,91,61,33,424",45285.0
26433,United Arab Emirates,2007,male,55-74 years,2,128386,1.56,Silent,"2,57,91,61,33,424",45285.0
24614,Sweden,2007,female,35-54 years,129,1210389,10.66,Boomers,"4,87,81,63,28,342",56531.0
24615,Sweden,2007,female,55-74 years,97,1018811,9.52,Silent,"4,87,81,63,28,342",56531.0
24616,Sweden,2007,female,75+ years,34,485845,7.0,Silent,"4,87,81,63,28,342",56531.0
24617,Sweden,2007,female,15-24 years,35,573531,6.1,Millenials,"4,87,81,63,28,342",56531.0
26742,United Kingdom,2007,male,25-34 years,547,3935970,13.9,Generation X,"30,74,35,97,43,898",53576.0
26748,United Kingdom,2007,female,25-34 years,132,3923507,3.36,Generation X,"30,74,35,97,43,898",53576.0
3712,Belgium,2007,female,75+ years,76,563862,13.48,Silent,"4,71,82,11,05,940",47040.0
24619,Sweden,2007,male,5-14 years,5,526368,0.95,Generation Z,"4,87,81,63,28,342",56531.0
24620,Sweden,2007,female,5-14 years,2,500349,0.4,Generation Z,"4,87,81,63,28,342",56531.0
26744,United Kingdom,2007,male,55-74 years,613,5943853,10.31,Silent,"30,74,35,97,43,898",53576.0
3368,Belarus,2007,female,5-14 years,3,474089,0.63,Generation Z,"45,27,73,99,814",4898.0
3367,Belarus,2007,male,5-14 years,9,500931,1.8,Generation Z,"45,27,73,99,814",4898.0
3366,Belarus,2007,female,15-24 years,37,768164,4.82,Millenials,"45,27,73,99,814",4898.0
3365,Belarus,2007,female,25-34 years,56,711481,7.87,Generation X,"45,27,73,99,814",4898.0
3364,Belarus,2007,female,35-54 years,163,1518188,10.74,Boomers,"45,27,73,99,814",4898.0
3363,Belarus,2007,female,55-74 years,127,1054993,12.04,Silent,"45,27,73,99,814",4898.0
3362,Belarus,2007,female,75+ years,70,424470,16.49,Silent,"45,27,73,99,814",4898.0
3361,Belarus,2007,male,15-24 years,261,801445,32.57,Millenials,"45,27,73,99,814",4898.0
26745,United Kingdom,2007,male,15-24 years,309,4193170,7.37,Millenials,"30,74,35,97,43,898",53576.0
26746,United Kingdom,2007,female,35-54 years,354,8709169,4.06,Boomers,"30,74,35,97,43,898",53576.0
24618,Sweden,2007,female,25-34 years,28,562738,4.98,Generation X,"4,87,81,63,28,342",56531.0
1686,Australia,2007,female,25-34 years,90,1460752,6.16,Generation X,"8,51,96,27,85,585",43171.0
13941,Kazakhstan,2007,male,25-34 years,919,1208359,76.05,Generation X,"1,04,84,98,86,826",7423.0
4438,Brazil,2007,male,55-74 years,1220,9611434,12.69,Silent,"13,97,08,43,45,950",7970.0
7968,Ecuador,2007,female,35-54 years,42,1557413,2.7,Boomers,"51,00,77,77,000",4024.0
7969,Ecuador,2007,female,5-14 years,23,1470813,1.56,Generation Z,"51,00,77,77,000",4024.0
7970,Ecuador,2007,female,75+ years,2,180159,1.11,Silent,"51,00,77,77,000",4024.0
21164,Russian Federation,2007,female,5-14 years,69,6605348,1.04,Generation Z,"12,99,70,52,47,686",9643.0
21163,Russian Federation,2007,male,5-14 years,192,6911384,2.78,Generation Z,"12,99,70,52,47,686",9643.0
21162,Russian Federation,2007,female,15-24 years,949,11502702,8.25,Millenials,"12,99,70,52,47,686",9643.0
21161,Russian Federation,2007,female,25-34 years,1051,10944247,9.6,Generation X,"12,99,70,52,47,686",9643.0
21160,Russian Federation,2007,female,35-54 years,2176,22379725,9.72,Boomers,"12,99,70,52,47,686",9643.0
21159,Russian Federation,2007,female,55-74 years,1738,15620091,11.13,Silent,"12,99,70,52,47,686",9643.0
21158,Russian Federation,2007,female,75+ years,1358,5710937,23.78,Silent,"12,99,70,52,47,686",9643.0
21157,Russian Federation,2007,male,15-24 years,5257,11862129,44.32,Millenials,"12,99,70,52,47,686",9643.0
21156,Russian Federation,2007,male,55-74 years,6151,10209479,60.25,Silent,"12,99,70,52,47,686",9643.0
21155,Russian Federation,2007,male,35-54 years,13065,20173873,64.76,Boomers,"12,99,70,52,47,686",9643.0
7967,Ecuador,2007,female,55-74 years,19,673563,2.82,Silent,"51,00,77,77,000",4024.0
21154,Russian Federation,2007,male,25-34 years,7483,10843276,69.01,Generation X,"12,99,70,52,47,686",9643.0
9615,Georgia,2007,male,75+ years,10,83450,11.98,Silent,"10,17,28,69,680",2448.0
9616,Georgia,2007,male,55-74 years,24,337200,7.12,Silent,"10,17,28,69,680",2448.0
9617,Georgia,2007,male,35-54 years,29,573900,5.05,Boomers,"10,17,28,69,680",2448.0
9618,Georgia,2007,male,25-34 years,14,315700,4.43,Generation X,"10,17,28,69,680",2448.0
9619,Georgia,2007,female,75+ years,5,161000,3.11,Silent,"10,17,28,69,680",2448.0
9620,Georgia,2007,male,15-24 years,7,367900,1.9,Millenials,"10,17,28,69,680",2448.0
9621,Georgia,2007,female,55-74 years,6,447350,1.34,Silent,"10,17,28,69,680",2448.0
26320,Ukraine,2007,female,5-14 years,11,2155250,0.51,Generation Z,"1,42,71,90,09,901",3229.0
26319,Ukraine,2007,male,5-14 years,39,2268187,1.72,Generation Z,"1,42,71,90,09,901",3229.0
26318,Ukraine,2007,female,15-24 years,129,3511720,3.67,Millenials,"1,42,71,90,09,901",3229.0
1690,Australia,2007,female,5-14 years,4,1337384,0.3,Generation Z,"8,51,96,27,85,585",43171.0
1689,Australia,2007,male,5-14 years,8,1408182,0.57,Generation Z,"8,51,96,27,85,585",43171.0
1688,Australia,2007,female,75+ years,33,770691,4.28,Silent,"8,51,96,27,85,585",43171.0
21153,Russian Federation,2007,male,75+ years,1660,2015773,82.35,Silent,"12,99,70,52,47,686",9643.0
4437,Brazil,2007,male,75+ years,305,1654216,18.44,Silent,"13,97,08,43,45,950",7970.0
7966,Ecuador,2007,male,5-14 years,45,1526432,2.95,Generation Z,"51,00,77,77,000",4024.0
7964,Ecuador,2007,female,15-24 years,135,1346416,10.03,Millenials,"51,00,77,77,000",4024.0
4439,Brazil,2007,male,35-54 years,2516,23156759,10.87,Boomers,"13,97,08,43,45,950",7970.0
4440,Brazil,2007,male,25-34 years,1609,16075775,10.01,Generation X,"13,97,08,43,45,950",7970.0
4441,Brazil,2007,male,15-24 years,1267,17991928,7.04,Millenials,"13,97,08,43,45,950",7970.0
4442,Brazil,2007,female,35-54 years,723,24591528,2.94,Boomers,"13,97,08,43,45,950",7970.0
4443,Brazil,2007,female,55-74 years,275,11208413,2.45,Silent,"13,97,08,43,45,950",7970.0
4444,Brazil,2007,female,25-34 years,392,16189977,2.42,Generation X,"13,97,08,43,45,950",7970.0
4445,Brazil,2007,female,15-24 years,379,17547530,2.16,Millenials,"13,97,08,43,45,950",7970.0
4446,Brazil,2007,female,75+ years,51,2581330,1.98,Silent,"13,97,08,43,45,950",7970.0
4447,Brazil,2007,male,5-14 years,67,17669069,0.38,Generation Z,"13,97,08,43,45,950",7970.0
4448,Brazil,2007,female,5-14 years,51,17015233,0.3,Generation Z,"13,97,08,43,45,950",7970.0
5912,Colombia,2007,female,75+ years,3,533162,0.56,Silent,"2,07,41,64,94,642",5150.0
5911,Colombia,2007,female,55-74 years,16,2339825,0.68,Silent,"2,07,41,64,94,642",5150.0
5910,Colombia,2007,male,5-14 years,37,4234298,0.87,Generation Z,"2,07,41,64,94,642",5150.0
7965,Ecuador,2007,female,25-34 years,53,1118153,4.74,Generation X,"51,00,77,77,000",4024.0
5909,Colombia,2007,female,5-14 years,40,4066699,0.98,Generation Z,"2,07,41,64,94,642",5150.0
5907,Colombia,2007,female,25-34 years,105,3633920,2.89,Generation X,"2,07,41,64,94,642",5150.0
5906,Colombia,2007,female,15-24 years,208,4142290,5.02,Millenials,"2,07,41,64,94,642",5150.0
5905,Colombia,2007,male,35-54 years,475,5364516,8.85,Boomers,"2,07,41,64,94,642",5150.0
5904,Colombia,2007,male,25-34 years,410,3562854,11.51,Generation X,"2,07,41,64,94,642",5150.0
5903,Colombia,2007,male,15-24 years,493,4248033,11.61,Millenials,"2,07,41,64,94,642",5150.0
5902,Colombia,2007,male,55-74 years,245,2018827,12.14,Silent,"2,07,41,64,94,642",5150.0
5901,Colombia,2007,male,75+ years,67,378405,17.71,Silent,"2,07,41,64,94,642",5150.0
19947,Puerto Rico,2007,male,75+ years,14,84940,16.48,Silent,"89,52,41,31,600",25625.0
7959,Ecuador,2007,male,15-24 years,235,1383302,16.99,Millenials,"51,00,77,77,000",4024.0
7960,Ecuador,2007,male,55-74 years,92,626501,14.68,Silent,"51,00,77,77,000",4024.0
7961,Ecuador,2007,male,25-34 years,157,1123771,13.97,Generation X,"51,00,77,77,000",4024.0
7962,Ecuador,2007,male,75+ years,18,145654,12.36,Silent,"51,00,77,77,000",4024.0
7963,Ecuador,2007,male,35-54 years,184,1525177,12.06,Boomers,"51,00,77,77,000",4024.0
5908,Colombia,2007,female,35-54 years,82,5752377,1.43,Boomers,"2,07,41,64,94,642",5150.0
19948,Puerto Rico,2007,male,55-74 years,47,289540,16.23,Silent,"89,52,41,31,600",25625.0
16450,Mauritius,2007,male,15-24 years,16,97048,16.49,Millenials,"8,15,01,38,757",7179.0
19950,Puerto Rico,2007,female,55-74 years,14,351052,3.99,Silent,"89,52,41,31,600",25625.0
26312,Ukraine,2007,male,25-34 years,1546,3414696,45.27,Generation X,"1,42,71,90,09,901",3229.0
26313,Ukraine,2007,male,15-24 years,987,3673201,26.87,Millenials,"1,42,71,90,09,901",3229.0
26314,Ukraine,2007,female,75+ years,325,2125683,15.29,Silent,"1,42,71,90,09,901",3229.0
26315,Ukraine,2007,female,55-74 years,483,5668759,8.52,Silent,"1,42,71,90,09,901",3229.0
26316,Ukraine,2007,female,35-54 years,500,7060722,7.08,Boomers,"1,42,71,90,09,901",3229.0
26317,Ukraine,2007,female,25-34 years,181,3405078,5.32,Generation X,"1,42,71,90,09,901",3229.0
13629,Japan,2007,male,55-74 years,8184,16130000,50.74,Silent,"45,15,26,45,14,431",37408.0
15766,Maldives,2007,male,15-24 years,1,48015,2.08,Millenials,"1,86,83,83,461",6115.0
15764,Maldives,2007,female,25-34 years,1,26539,3.77,Generation X,"1,86,83,83,461",6115.0
15763,Maldives,2007,male,25-34 years,2,33612,5.95,Generation X,"1,86,83,83,461",6115.0
13630,Japan,2007,male,75+ years,2205,4744000,46.48,Silent,"45,15,26,45,14,431",37408.0
13631,Japan,2007,male,35-54 years,7599,16557000,45.9,Boomers,"45,15,26,45,14,431",37408.0
13632,Japan,2007,male,25-34 years,2596,8501000,30.54,Generation X,"45,15,26,45,14,431",37408.0
13633,Japan,2007,female,75+ years,1691,7913000,21.37,Silent,"45,15,26,45,14,431",37408.0
15765,Maldives,2007,female,15-24 years,1,39138,2.56,Millenials,"1,86,83,83,461",6115.0
15580,Luxembourg,2007,female,25-34 years,2,33942,5.89,Generation X,"50,88,81,34,410",112581.0
5181,Canada,2007,male,35-54 years,1224,5064536,24.17,Boomers,"14,64,97,71,90,206",46890.0
5183,Canada,2007,male,25-34 years,404,2250433,17.95,Generation X,"14,64,97,71,90,206",46890.0
16078,Malta,2007,male,75+ years,1,9256,10.8,Silent,"7,88,05,09,171",20333.0
16079,Malta,2007,male,15-24 years,2,29328,6.82,Millenials,"7,88,05,09,171",20333.0
16080,Malta,2007,female,75+ years,1,14886,6.72,Silent,"7,88,05,09,171",20333.0
5192,Canada,2007,female,5-14 years,15,1890517,0.79,Generation Z,"14,64,97,71,90,206",46890.0
5191,Canada,2007,male,5-14 years,18,1986129,0.91,Generation Z,"14,64,97,71,90,206",46890.0
5190,Canada,2007,female,75+ years,52,1269438,4.1,Silent,"14,64,97,71,90,206",46890.0
5182,Canada,2007,male,75+ years,183,837259,21.86,Silent,"14,64,97,71,90,206",46890.0
5189,Canada,2007,female,25-34 years,113,2212210,5.11,Generation X,"14,64,97,71,90,206",46890.0
5187,Canada,2007,female,55-74 years,188,3170541,5.93,Silent,"14,64,97,71,90,206",46890.0
5186,Canada,2007,female,35-54 years,400,5030803,7.95,Boomers,"14,64,97,71,90,206",46890.0
5185,Canada,2007,male,15-24 years,359,2318148,15.49,Millenials,"14,64,97,71,90,206",46890.0
5184,Canada,2007,male,55-74 years,539,3006062,17.93,Silent,"14,64,97,71,90,206",46890.0
10967,Guatemala,2007,female,5-14 years,7,1797379,0.39,Generation Z,"34,11,31,07,086",2914.0
10968,Guatemala,2007,male,5-14 years,3,1861071,0.16,Generation Z,"34,11,31,07,086",2914.0
5188,Canada,2007,female,15-24 years,116,2206555,5.26,Millenials,"14,64,97,71,90,206",46890.0
15579,Luxembourg,2007,male,15-24 years,2,28964,6.91,Millenials,"50,88,81,34,410",112581.0
15578,Luxembourg,2007,female,15-24 years,2,27674,7.23,Millenials,"50,88,81,34,410",112581.0
15577,Luxembourg,2007,female,75+ years,2,20040,9.98,Silent,"50,88,81,34,410",112581.0
6985,Cyprus,2007,female,55-74 years,1,71415,1.4,Silent,"24,07,74,70,572",33048.0
